id	tweet	label
1185480773857677312	"Remember, @borisjohnson has never once told the truth about anything in any part of his life. 
#brexit #peoplesvotemarch #lying #liarjohnson"	negative
1185472131074793472	This #caturday we'll mostly be on the sofa, glued to the #SuperSaturday proceedings on @BBCParliament https://t.co/rHPgchU00P	neutral
1185478307950796800	The @UKLabour rebel MPS like @CarolineFlintMP and @SarahChampionMP are not only enabling #brexit but enabling @BorisJohnson a landslide at the election. They have no place in the party and MUST be expelled. @jeremycorbyn #SuperSaturday	negative
1185548222913241088	#SuperSaturday whatever you do, think of your #next #generations dealing with the #consequences, when you are not there to #help…	neutral
1185544501881753601	I’m sorry to say that there’s is no proper way to exit for Brexit. someone’s going to be unhappy and can’t satisfy everyone #brexit	neutral
1185476057455120384	On our way to London #PeoplesVoteMarch #VoteDownTheDeal https://t.co/ZHcHPSaWNj	neutral
1185540412364283904	Imagine a @UKLabour led by Cooper, Starmer, Benn, Kendall, Lammy... They'd be unstoppable. #superSaturday	positive
1185493835977297921	"Who's going to break it to Boris that he doesn't actually have a deal yet?

At this point Theresa May has got farther than he has.

#Brexit"	negative
1185545929375518720	https://t.co/MPDxUQz4UZ #PeoplesVote #BrexitVote #BrexitCrisis #Bible #Brexit #London #UK Free Audio Book Great Read All Languages #Wisdom #Proverbs Food For Thought!	neutral
1185468081067442176	The passengers on this coach are proof that not every oldie but goodie wants to leave the EU! #PeoplesVoteMarch #PVRoadTrip https://t.co/pg1BBiXJee	neutral
1185498503491047425	Steve Beay #PeoplesVoteMarch https://t.co/JNLmJrvpPF	neutral
1185496907809992704	Wish I could be there #PeoplesVoteMarch https://t.co/g8k6uygNuS	positive
1185523299926904833	Just joined #PeoplesVoteMarch - it's HUGE!!!! https://t.co/rzxn0eCM3L	neutral
1185512630708064256	Simple guide to self-reflection for Labour MPs: If the tories scream at you, bully you and call you soviet marxists etc you are doing a good job. If they are giving you a standing ovation you are not. #brexit	neutral
1185497339512930304	On rainy day over 3 yrs ago leave voters told me that change was needed &amp; things couldn’t get worse. They deserve chance to say if this deal with its threat to union &amp; risk to workers rights is the change they voted for. Today I’ll march for people to have final say #PeoplesVote https://t.co/hfvP7P1FBR	positive
1185535920944173058	Early contender for placard of the day. #PeoplesVoteMarch https://t.co/C5DMOYuNS6	neutral
1185552567209738241	Is @BorisJohnson headed for his 8th Consecutive defeat in @HouseofCommons? I bloody well hope so. #letwinamendment #BrexitVote	negative
1185477257197957121	"I was counting the number of lies in this Boris speech but they're whizzing by so fast it's actually impossible. 
#SuperSaturday"	negative
1185483487421308928	"#SuperSaturday That self pleasuring stain @BorisJohnson and his use of ""our friends in Europe"" just galvanises my hatred of the U.K. union."	negative
1185535547894308865	"Ken Clarke eating a boiled egg and lobbing bits of shell at @JamesCleverly. Cleverly responds by throwing his BAE Systems stressball at the honourable member for Rushcliffe.
#SuperSaturday"	negative
1185490618849660928	In parliament square, so glad to be here and have a voice #PeoplesVoteMarch https://t.co/lZMTDz6pM1	positive
1185492152262021120	"@AlexChalkChelt you often refer to Norman Lamb and his support for May's deal. Well he does not support Johnson's please take heed.
#VoteDownTheDeal #LetUsBeHeard #PeoplesVote https://t.co/AZZsfhwp2B"	neutral
1185536181410369537	"@GloriaDePiero Well he may not be a Tory but he’s supporting a Tory brexit that’s already affected Honda and Nissan and countless other businesses. The only jobs first brexit is no brexit. 

#PeoplesVote #dontbackthedeal"	negative
1185548794722684928	"""It's not just a question of whether we are Leavers or Remainers.  We should all be democrats..."" @michaelgove 

#GetBrexitDone #Brexit"	positive
1185554576130400256	"Absolutely disgraceful Parliament. You do not represent this country. You have failed to act as a representative of the people. You have failed your core principles. Opposition parties - you will have hell to pay for at the ballot box.

#SuperSaturday #Brexit #BrexitVote"	negative
1185473544756584448	#Brexit - kicking the can down the road *forever*!! https://t.co/NuU8XP85Eo	neutral
1185508294036742154	#PeoplesVoteMarch Our intrepid media getting right behind Johnson today .	positive
1185474222723862529	"Trying to tell the majority what's best for them will not end well. The idea that we can scrap brexit and carry on as before is laughable.
If remainers succeed, turnout for future elections will be less than 50%.
We aren't as loud, but we're every bit as strong.
#PeoplesVoteMarch"	positive
1185531770038558720	"Well it could be Spain, France, Greece, Romania, or the Muslim ghettos in Sweden, Belgium or Italy. Or anywhere else the #EU has ""enriched"" the lives of its citizens. #Brexit #BrexitBetrayal #r4today https://t.co/i7EEM4NgG2"	positive
1185544233178030082	Wow wow wow...@CNN @tictoc We have had enough! #PeoplesVoteMarch #LiarJohnson https://t.co/btvIPYogEN	neutral
1185554443737227265	Join us at the launch of our new book ‘Brexit &amp; Northern Ireland: Bordering on Confusion?’ at @OUBelfast on Oct 24, where we'll be discussing #Brexit &amp; Northern Ireland with an expert panel! Find out more &amp; register for your FREE ticket here ⬇️ #CBSBorder https://t.co/odYQKwjswi	neutral
1185501526560858112	NEVER FORGET  that the back story to all Johnson’s ‘sincerity’ is 1. stronger ties than thought to Russia. 2. Donors expecting a no deal and 3. ERG members openly stating this agreement is the route to no deal.  4. Broken DUP, fishermen promises@UKLabour #PeoplesVoteMarch	neutral
1185484845843136512	The ayes to the right! #TheresaMay #SuperSaturday https://t.co/bC4VOBf99q	neutral
1185551606621917184	Smiles required.... captions please! #Brexit https://t.co/7G4TbJksGo	positive
1185542215512285184	By far the best placard on the #PeoplesVoteMarch https://t.co/dU83fPbGjc	neutral
1185509681520881666	They should divert the march over Tower Bridge while it’s open. #PeoplesVoteMarch	neutral
1185548507094097922	"@bob_london @AnbAntje That's not the #PeoplesVoteMarch.
But this is.
https://t.co/NEmKH0aI0r"	neutral
1185485157287026688	I sadly can't join the #PeoplesVoteMarch because I've fractured my ankle. But this #SuperSaturday is a big day for our future and I really applaud and appreciate everyone engaged in this civic activism 🇪🇺💕🇬🇧	negative
1185503515512365056	"What products do you use to make your pet the most comfortable?  

https://t.co/Ackci5um5v

#nexderma#nexdermavet#allnatural#pet#petcare #woundcare#veterinarymedicine#holistichealing #holisticvet #vet #veterinarian #pethealth #dermatologicalhealing #feelgreat ⁠#supersaturday https://t.co/cVAlDIuugL"	neutral
1185495964699758593	"No economic analysis of this deal has been done yet. How can the mps be expected to vote on it yet? They need more time.
Meanwhile Dominic Cummings obviously told Boris - Just agree to everything.

#VoteTheDealDown 
#supersaturday
#DonttrustBoris"	neutral
1185495250372104192	"Should be good tomorrow.

Parliamentary brexit shenanigans.

Watching the #PeoplesVote gathering (always full of tossers to laugh at).

Palace will put Man City to the sword. 

Aldi - random purchase time. 

#winning 
#SaturdayVibes https://t.co/NYMpEYXj8j"	positive
1185486720114053120	#SuperSaturday is really overstating the hyperbole is it not - it should be subservient Saturday as we watch all the divisive party political opinions unleash themselves [justifying their £79,000/yr salary] only then to fall into the conservatives line - no deal https://t.co/qNA34LDY3M	positive
1185482638422884352	Everything he has said about #Brexit has been correct - wish he were back! https://t.co/j4wvz8msGt	negative
1185512419591970816	Gathering for the off. #PeoplesVote https://t.co/Em4FGXQQHA	positive
1185494258163372032	"Fantastic, well done Leeds! 

#PeoplesVoteMarch 
#MarchingInSpirit https://t.co/nRUYCkVIL6"	positive
1185546957978243072	What if NI take a cue from Scotland and go for another referendum for unified Ireland #BrexitVote https://t.co/qbjz5IYunI	neutral
1185553853120503808	"Majority of 16.

Letwin has done it.
#SuperSaturday #VoteDownTheDeal"	positive
1185544209169899521	Proud to see thousands of fellow #Remainers in the streets of London calling for 2nd referendum, as I follow the debate in house of parliament from Vienna. I am there with you, really. We shall overcome this suicide called #Brexit 🇪🇺🇪🇺🇪🇺	positive
1185503083452866561	"Inside parliament, liars charlatans, con men &amp; criminals engage in the illusion that they care what happens to people because of their avaricious con.
Outside parliament, those who represent the people who Brexit really affects will be loudly shouting NO
#PeoplesVoteMarch"	negative
1185523534052941824	@johnmcdonnellMP Labour the party of no to everything. Marxist anti Semitic mob of unintelligent fools #labour #Brexit	negative
1185517846568341505	"Teresa May looks how I feel

#Brexit"	positive
1185545033476390913	"It's a shame that Nigel Dodds, Sammy Wilson &amp; etc. of #DUP cannot accept that the new deal protects #Ireland peace &amp; Good Friday Agreement by applying ""Technical"" Customs checks where they can be peacefully accommodated? https://t.co/TfEf34MTxc #GetBrexitDone #Brexit #UK"	negative
1185554639401472000	Fuck yeah! #Brexit	negative
1185484707124912128	"https://t.co/1gqjgKylYw
Do you really think
those big guys give a damn ?
Cos they got everything,
it`s in the plan.
Do you really think
those big guys gonna change ?
Cos they like everything
their own way.
#PeoplesVoteMarch #peoplesmarch #StopBrexitMarch  #PeoplesVote https://t.co/mVjqOkxivI"	neutral
1185526606787502080	#PeoplesVoteMarch I've come from... https://t.co/JidjmHpJzf	positive
1185471248878452738	RT @auradanks: Thank you to everyone attending the #PeoplesVoteMarch ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/6wbzNeWZtx	positive
1185501580768006146	"A POEM A DAY 
In praise of freedom of movement and my thanks to all those marching to protect our rights today. 
https://t.co/mvPGdJnrCm
#fbpe @EUCitizen2019 @BremainInSpain #WritingCommunity #PeoplesVote https://t.co/Pdkqzp1lLF"	positive
1185468745097064448	I'll be there! #PeoplesVoteMarch https://t.co/IZyXICJOGe	positive
1185485145408704512	"Turns over from the rugby to hear blackford  talking ........ *turns back 
#RWC19  #Brexit"	negative
1185528627699634176	"Good to see rich celebrities and businessmen sponsoring ""day out"" coach trips for the elderly. Bless #Brexit #Parliament https://t.co/lur4QBAdmC"	positive
1185534238105460736	"The country is so worn down. You can’t expect us to go through another referendum on the bloody deal. For Gods sake can this joke parliament just get on and deliver #brexit and be out by 31st October. Enough is enough.. 
#SuperSaturday"	negative
1185516589271130112	"Why is it called a #PeoplesVoteMarch when in reality it is a Pro EU anti-democratic march with the sole intention of overturning a democractic vote?

Surely a better name would be #RemainerMarch #MiddleClassMarch"	positive
1185539663488061440	LIVE: Tens of thousands march in London ahead of crunch vote on PM's deal | Politics News | Sky News #PeoplesVoteMarch - Morw 100000s  https://t.co/2vtuIwmplR	positive
1185546189732765701	"Aw, that is so nice, Holy Father @Pontifex, ""thank you"". @acn_int
.
         #BRexit #UK #UKEd        #WorldPeaceMission
                                                           #BRexitKids https://t.co/XWCO1Ss9nR"	positive
1185470056442011648	@ElkeWinzer Yay all aboard the #BrexitIsBonkerBus @peoplesvote_uk @euromove #PeoplesVoteMarch	neutral
1185504091214098432	#Brexit “playing field” not so level after all? Read this before you back the #BorisDeal. @DerekReed https://t.co/SYRM7kZC4f	negative
1185538776145129473	Give the people a say. #PeoplesVote #Brexit https://t.co/NQtvgCXgvh	negative
1185503776158957568	#Yorkshire flags arriving in Hyde Park #PVRoadTrip #PeoplesVoteMarch #66Million #FinalSay #letwinamendment ⁦@yorkshireeurope⁩ https://t.co/o7QX93npiX	neutral
1185555468862873608	if the prime minister doesn’t want to negotiate an extension, that’s nice for him. he’s breaking the law. he can be charged for it. he can shake his head, but the law is the law. get over it. #VoteTheDealDown #BrexitVote #Brexit #BrexitVote	negative
1185550365867032576	"I and 39922 others have signed the open letter demanding a #PeoplesVote on Brexit - add your name to it here: https://t.co/UTUr951KP6 ✍️
#BollocksToBrexit #RevokeArticle50 
#peoplesmarch"	positive
1185487757008916480	"@peoplesvote_uk Such a disgrace they call themselves ""People's Vote""

The people have voted.

And they voted #Brexit.

But hey, np, let's ignore all of them and keep letting foreigners decide what Britain does.
They surely know better.

#BackBoris"	positive
1185529662614769664	Made it to Parliament Square #PeoplesVote https://t.co/8FEY8nAWq9	positive
1185487586724319233	When you have had a heavy night and your boss calls you in on your day off... 😴 #Brexit https://t.co/xw88VjGce3	negative
1185496027341692928	"A Europe United will be better able to meet the challenges of environmental collapse, corporate tax avoidance, terrorism and to protect workers rights.
Europe United = Remain EU.
#EUequalsEU
#PeoplesVote 
#VoteTheDealDown https://t.co/GAeSyCgv8s"	positive
1185503054889652231	"This!!!
#Brexit https://t.co/4Bb8pfw0PO"	negative
1185477537021005824	@Peston Wow, the vote on his deal looking unlikely. Clearly doesn’t like his chances, plus the optics of the #PeoplesVoteMarch outside. Coward.	negative
1185516173032599553	Great day for a march! #PeoplesVoteMarch https://t.co/qd1XtC87H5	positive
1185541697406668800	🚨The country is now #remain . Any type of #brexit at this point would be undemocratic. It is our MOST BASIC DUTY to hold a #PeoplesVote with option to remain🚨	positive
1185483621303541763	On #SuperSaturday, on the way to the #PeoplesVote march and hoping the deal does not pass today.	positive
1185539762347577347	Looks like it’s going to be a late night waiting on this vote! #BrexitDeal  #BrexitVote https://t.co/I1gwVw27c1	positive
1185496342015172608	@UKLabour MP’s read this thread carefully. You would going back on protecting everything labour stands for. It’s time to put your country before your political career. #VoteDownTheDeal #SuperSaturday https://t.co/xFLvufSV5l	positive
1185482717170933760	Safe journey to everyone heading to London tomorrow to fight for our EU citizenship and rights, and reverse the greatest fraud ever committed against the British people #StopBrexit #PeoplesVote #Londoncalling @GlasgowlovesEu https://t.co/KSBXDvxj0X	positive
1185513539303288832	Imagine your future being decided by inept individuals who have bullshitted their way through 3 years and lied abou… https://t.co/lydVOtyPVQ	negative
1185468116786171905	Those not able to join the #PeoplesVoteMarch can at least sign the open letter demanding a #PeoplesVote on Brexit - add your name to it here: https://t.co/QSq05hpSPT ✍️	positive
1185512931506737154	Thank you for representing lots of us who can't be there this time. #PeoplesVoteMarch https://t.co/b9dNB4OkOc	positive
1185508585108844544	"@BettinaSRoss1 Thank you for standing up for the majority of decent people in the UK that are worried sick by what Brexit and Johnson's vile gov't are doing to us and our global reputation

#PeoplesVoteMarch #PeoplesVote 
#BorisSurrenderDeal #BorisBetrayal 
#MarchingInSpirit #VoteDownTheDeal"	positive
1185547434019172352	Vile #LiarJohnson #MalfeasanceInPublicOffice #PeoplesVoteMarch https://t.co/VP6Cledxkl	negative
1185483060168577026	I intervened and said we were on our way to #PeoplesVoteMarch in London because my kids would like to keep the right to live and work in Europe.	positive
1185504054149025793	"Secretary of State for Exiting the EU Stephen Barclay urges Sir Oliver Letwin MP to withdraw his amendment in the ""… https://t.co/Q0vUorNKPB"	neutral
1185486436071628800	@IanLaveryMP @BorisJohnson @UKLabour The primary school kid would have scrapped #Brexit knowing it will destroy the UK just as the Tories have done #wedeservebetter	negative
1185481241790795777	"“There is very little appetite among our friends in the EU for this business to be protracted by one extra day”

UK PM Boris Johnson urges MPs to vote in favour of his deal
https://t.co/gQkqnzl6R4 #SuperSaturday https://t.co/yq5TosYBOr"	positive
1185516510053318656	"UK preferences ranked

1) No Brexit

2) No deal Brexit

3) Whatever possible Brexit 

4) Boris as PM… https://t.co/dn7FN0hgB9"	negative
1185500378500128768	Here for the @peoplesvote_uk #PeoplesVoteMarch #PeoplesVote #peoplesmarch https://t.co/ShANCe5Rql	positive
1185532086423375879	Well done Theresa May. Couldn't have put it better myself. #SuperSaturday	positive
1185506032866545664	Getting ready for #PeoplesVoteMarch just chatted  to a great group of Polish people. https://t.co/vLplyVj7Hr	positive
1185536424461901824	I and 35837 others have signed the open letter demanding a #PeoplesVote on Brexit - add your name to it here: https://t.co/IDDXzPF4FK ✍️	neutral
1185549611408211969	"@BrexitCentral @eastantrimmp I listened to a British Radio Talk Show, people called in. The Radio Host suggested Brexit could hurt her business. 
The Woman Business Owner said maybe so, I'm looking out for the future of my family. 
 Let's be clear, #Brexit is about Immigration destroying your nation."	negative
1185536436889620482	"Yes we do.

#PeoplesVoteMarch #PeoplesVote #StopBrexit #Remain https://t.co/p01Mz54pzX"	positive
1185512956232175616	Solidarity &amp; love from #Berlin for the big #PeoplesVoteMarch in London. People have the #FinalSay! May the force be with you 💙🔥 #StopBrexit #PeoplesVote #PulseOfEurope #EuropaDemo https://t.co/Jgc2OMI0Pc	positive
1185514455205056512	Hello, #PeoplesVoteMarch. Mary Pea-puns would like a word with you. https://t.co/Xzj7foFBZ2	neutral
1185477721205420032	Thanks for being a voice for everyone who can't make it! #peoplesvotemarch #peoplesvote #letusbeheard #finalsay #votedownthedeal #PVKeyboardWarrior https://t.co/udnuiLQ8NV	positive
1185530406315216896	Trying to join the #PeoplesVoteMarch but the trains are packed full.	negative
1185522637268602880	"Saturday's #Brexit votes in Parliament: What's going on and what time is the vote? The two most despised MP's #Bennsurrenderbill &amp; #OliverLetwin #TraitorsAmendment
Sums up #SuperSaturday https://t.co/Sw9zngMsMR"	neutral
1185555327430860800	When will it all end? 😠 #BrexitVote https://t.co/mbkKuvbEZX	negative
1185553902529368064	Oh for the love of mercy. #Brexit	positive
1185521001741930496	@HackneyAbbott Make sure you pay attention then...too late! See you nodding off at 12:33 and out cold at 12:36🙄 #DozyDiane #Brexit #Can’tHackItAbbott #SuperSaturday	negative
1185476004296450048	"But #PeoplePower are voters.. 
Remember that, MPs, when you see us marching in #PeoplesVoteMarch #LetUsBeHeard 
We are your voters and we want a #FinalSay 
#Remainers and #RemainerNow alike. 
#BritainNowBacksRemain 

#VoteDownTheDeal https://t.co/vrrCB0yYfc"	negative
1185482572597530625	If Corbyn is so worried about workers rights. Why doesn’t accept a general election so he can protect them. Because he’s chicken. Knowing he will loose. #Brexit	negative
1185481964863795202	"Staying in the EU is still the best option for musicians. 

We support a #PeoplesVote &amp; are proud to be marching today for a #finalsay on Brexit. 

#WorkingInTheEU #BehindEveryMusician 

https://t.co/xX9WVGgc57"	positive
1185505974985154560	Someone just choked on a peanut, or it is a call for order #stillnotsure #SuperSaturday https://t.co/gc0mjbEDF7	negative
1185549010557374464	"""Gove`s Syndrome"" ... a propensity for obfustication where the primary symptom is talking bollocks.
#PeoplesVote #PeoplesVoteMarch 
https://t.co/2srYNwnWGz"	negative
1185555001357279232	"Right, everyone back to bed. It’s all over for today.
 
#brexit #BrexitDealVote #Parliament"	negative
1185506923711479808	@ChoiceComedy @MadeleinaKay Bad Choice Comedy..🖕#Brexit	negative
1185542674943741953	More Yorkshire marchers? #PeoplesVoteMarch https://t.co/5QNjdDM8UW	neutral
1185553528476983297	#BREAKING: Government defeated. Oliver Letwin amendment wins #BrexitVote #brexit #uk #mess	negative
1185502180708671488	On our way from Abergavenny to March for a #FinalSay #VoteDownTheDeal #StopBrexit #PeoplesVoteMarch #PeoplesVote	positive
1185472024367554560	@NickyMorgan01 It’s only a WA, and he’s made clear it’s a path to crash out in Dec20. You know this. Today you have an opportunity to join #LiarJohnson in torching workers rights or to #PeoplesVoteMarch #VoteDownTheDeal	negative
1185543959466139650	On #PeoplesVoteMarch just shuffling past Hyde Park Corner, near where my German Swiss grandmother met my Grandad almost 90 years ago. Ridiculous to think we aren’t, and haven’t always been, European.	negative
1185487724704387073	@adyyoung2000 Groups seeking trouble must be very rare? What I loved about the previous #stopbrexit marches was the positive atmosphere despite the shit show being inflicted on us #VoteDownTheDeal #PeoplesVoteMarch https://t.co/PVdnGuhNXx	negative
1185508045494734848	Kate Hoey? Has she had a rush of blood to the head? Not that I want her to change her mind #PeoplesVoteMarch https://t.co/C9VJMj7lBX	negative
1185494844086587392	"Could your team have a Mince Pie Morning this December? Warm mince pies, mulled wine, home made bundt cakes and secret santa... Interested? Give me a text 07387668145
Rx

#supersaturday #DoGood #festive #GBBO https://t.co/jYQJiqZigN"	positive
1185530781206269954	"With you in spirit! Tell them from us
#PeoplesVoteMarch https://t.co/x7skV1aX5E"	positive
1185554485898371072	He’s going to break the law. #BrexitVote	negative
1185551417664299008	"Tender hooks. This is totally agonising. 3.5 years disrupted. Unstable status, plans impacted, dreams demolished (probably) &amp; for what? Racists &amp; the rich bating each other for ideology profit.

#Brexit"	negative
1185501500837158913	What do you call a collection of MPs? A Cry, A Sulk, An Obstruction? A Waffle? #Brexit #MPs https://t.co/rgwL4eztff	negative
1185529820630933505	Bumped into the legend that is James @DaleksGamertag #PeoplesVoteMarch https://t.co/iB56srrYFd	negative
1185519847574253574	Hundreds of thousands of the rich middle class have taken to the streets to demand their vote counts for more than the working class. #PeoplesVoteMarch	positive
1185497912748527621	Not much confidence in parliament to do the right thing today,they obviously have little regard for democracy and it just shows the contempt they have in the electorate. If and when it comes to a general election I will be telling certain parties to get stuffed! #Corbyn #Brexit	negative
1185492718589493253	"Hey Nigel Dodds - you’ve been sold out by #LiarJohnson - “those who fail to learn from history are condemned to repeat it”
Democracies can change their minds - you should too. 
We are the #Remain majority #PeoplesVote or Northern Ireland cast off as a brexit “burden” - you choose https://t.co/t06XN6jFq9"	negative
1185553856530407424	Jings. #BrexitVote	neutral
1185534666327183360	They should send the #PeoplesVoteMarch buses to Spain tonight and make a weekend of it. https://t.co/fo1q9LB2SS	positive
1185511664180965378	Says it all #VoteDownTheDeal #PeoplesVoteMarch https://t.co/XQyx0x045W	negative
1185546810800164864	Who won't LET @BorisJohnson WIN on Halloween? Ask @oletwinofficial😀 #Brexit #BrexitVote	neutral
1185535907753017344	Have i actually just heard a politician ask for extra financial help to cover childcare for having to work today?? #brexit	negative
1185548819775262720	You’re not alone #VoteDownTheDeal #PeoplesVote #PeoplesVoteMarch https://t.co/GTQrX5xshv	positive
1185534554829930496	Never seen @UKParliament so populated &amp; busy with no-one sleeping on the benches.... #Deal or #NoDeal ? #Parliament #Brexit I wish we’d known what we voted for then. I wish we knew what the outcome will mean now...	negative
1185546754235781122	"As a proper Londoner and Brexiteer, this is the first time I've ever agreed with the worst Mayor London has ever seen.

#PeoplesVoteMarch https://t.co/vgwWIsJmw3"	negative
1185525067431776256	Thank god for @Keir_Starmer providing the only forensic analysis of the proposed #Brexit deal. Met with horrified shuffling of papers by the other side. @UKLabour please rethink your leadership!	negative
1185549309091205126	This Letwin Amendment is nothing but a tactic to stop #Brexit	negative
1185543444258840578	For our future 🤘#PeoplesVoteMarch #StopBrexitMarch #peoplesmarch #bollockstobrexit https://t.co/gSN0CGWnrt	positive
1185541985106644994	David is right #PeoplesVoteMarch https://t.co/y8UYtCaqFo	positive
1185467272934154240	Will they all though? #VoteDownTheDeal  #PeoplesVoteMarch https://t.co/bBKcO1TPXW	neutral
1185516370005495809	"Thanks Jess
#PeoplesVote #LiarJohnson #StopBrexit #RevokeA50 #PeoplesVoteMarch 🇬🇧🇪🇺🇬🇧🇪🇺🇬🇧🇪🇺🇬🇧🇪🇺👍👏👏👏👏🙏 https://t.co/1RrDF2kneL"	positive
1185513137421852672	There’s a man playing the last post on a bugle outside the Ritz. #PeoplesVoteMarch	negative
1185485932851531778	Terrifying that this handful of people get their umpteenth say on #brexit but the people of the UK only have one say! #StopBrexitSaveBritain #PeoplesVote https://t.co/CH62npvpgI	negative
1185527760565035009	My first real qualm was seeing a drunk abusing East Europeans in August 2016. By that October, I regretted my leave vote: #Brexit seemed xenophobic. Now the Government's chaotic lack of preparation &amp; comprehension is laid bare, I fear for this country &amp; support a 2nd referendum.	negative
1185479925551247363	Corbyn thanking members staff for coming in today.... yet I am in bed 💆🏻‍♀️ #BrexitVote	positive
1185484727119241216	#Brexit vote and march LIVE: No10 to pull ballot on deal if Letwin amendment passes - Mirror Online https://t.co/LDXBdwHEIQ	neutral
1185534701173465088	Today's the vote. #SuperSaturday https://t.co/cUFawbzSH2	positive
1185502656074321921	"#God's mercy &amp; grace enable us to #live and #love like #Jesus.

Find out more from St Paul's letter to Timothy in our daily #Bible study @ https://t.co/uUX5YhHdAM
or on our website @  https://t.co/T6cYvTptEQ

#Brexit #Anglican #CatholicChurch #Methodist #Baptist #Elim #AOG #Copts https://t.co/Ud7JcecNQQ"	positive
1185491789752471552	@SkyNews STOP INTERUPTING THE MEMBERS WITH INTRODUCTIONS!!! I want to hear what they are saying! #Brexit	negative
1185470117079146498	Met up with the #mulbrexitbanner contingent at #PeoplesVoteMarch #scotland #BrexitDeal https://t.co/ENHHvxD3fb	neutral
1185534881415204864	A bad deal is better than a no deal, and this deal gives an advantage to NI, I also think it will make it easier for the uk to rejoin, what happens today it won’t be anything to celebrate but let’s go for the option with less hurt #brexit #brexitdeal	positive
1185516131903254528	"Whippets! Which is what Labour should be doing! 😂
#PeoplesVote #LiarJohnson #StopBrexit #RevokeA50 #PeoplesVoteMarch 🇬🇧🇪🇺🇬🇧🇪🇺🇬🇧🇪🇺🇬🇧🇪🇺👍👏👏👏👏🙏 https://t.co/clH0BP1pDi"	positive
1185489628431880193	"@angela_louise_ @AlfredWintle Corbyn explains why we should leave the EU
#Brexit @annispice 
https://t.co/8mPJIoJXYD"	neutral
1185519582515253248	"@bbclaurak Keir Starmer saying if want higher standards then current arrangement allows that.
We only need to diverge if we want lower standards.

Nice one Keir.

#PeoplesVote #PeoplesVoteMarch"	positive
1185489467190185986	Tim here, trying to persuade @CarolineFlintMP not to trust Boris Johnson by admitting what utter sell outs @LibDems… https://t.co/cmoygkM3Ek	negative
1185517568943153152	Thanks to every one of you marching for us all #PeoplesVoteMarch #VoteDownTheDeal #MarchingInSpirit https://t.co/JdAA2cOprY	positive
