id	tweet	label
477208096456970240	Oh Oscar. You beauty. #WorldCup2014	positive
477202948200476674	Basically obsessing over the #WorldCup2014	positive
477502828492361728	Ready. #huphollandhup #nederland #holland #worldcup2014 http://t.co/tgl9uuYIcn	positive
477072982595354626	2.50 on Fred to score the opener the night at 2.50 on Brazil to win by 2 goals #WorldCup #monfred	neutral
476454075337166848	Book Review-http://t.co/vMlZbbwSrH #bubblews #BecauseFutbol #worldcup #books #reading #ereader #food #Africa #LovinLeeds #York #pray #NBA	neutral
477206554173652992	A couple of guys on Brazil's team have @notsam hair #WorldCup2014	neutral
477182074005118976	And #Brazil2014 #WorldCup is opened by a Marcelo own goal. #Brazil 0 - 1 #Croatia	negative
477201133673275393	Oh my Lord that was a terrible call. #WorldCup2014	negative
481180667330310144	Seriously mad! Mexico gets called out for la falta. Pero Croacia doesn't get called for the hand, even tho' it was clear!! #Mexico #WorldCup	negative
477553581160026112	guess the Dutch didn't like the early call giving Spain the penalty shot #WorldCup2014	negative
477033187122880512	Come on @England! Who are you rooting for? http://t.co/kLkBEZY7nt #WorldCup	positive
478198839761854464	@WayneRooney its okay waza we know what you meant , cant wait for you to prove the doubters wrong!	positive
477018576042606592	All starts tonight. Cant wait for Saturday. Expectations are low for this world cup got a good feeling bout this one. #WorldCup2014 #3Lions	positive
476180751147614209	@sterling31 if ya on ps4 msg me	neutral
477182182893432835	"My fave quote from a Croatian MMA fighter Mirko Filipović-

""Right leg, hospital; left leg, cemetery""

You got this Croatia. #WorldCup"	positive
477465077545979904	@GrantWahl please read my new post on last nights opener! http://t.co/wCAgGOZXh8 #WorldCup2014	neutral
477537362109804546	Goal!!!!! What a brilliant header! SVP #VanPersie #spainvsholland #WorldCup	positive
477498221351432193	Wht kidda formation is this from #Cameroon? It's gonna punish you. #Brazil2014	negative
476833096244158464	#WorldCup of everything else: http://t.co/bycnUBjz0R	neutral
477178675344183296	Brazil; where everyone has 5 names, none of which they're called. #WorldCup	neutral
477214360251944960	FIFA 3 - 1 Croatia #blatterout ... #EPL over #WorldCup2014	negative
477593034142793728	This soccer field is huge!! How does one ref. manage to get hit with the ball !!!! ⚽️ #WorldCup	positive
477157850633211904	Pit bull is the worst human on earth. Thank god his mic isn't working! #WorldCup2014	negative
477199701025243137	Has thiago silva had Botox ? #WorldCup2014	negative
477202372096032768	GOAL: Brazil 2-1 Croatia #NeymarNeymarNeymar scores from the penalty spot in the 71st minute #WorldCup2014	positive
476415012849078272	@Sylviemeisfan this photo is trending right now on the channel #WAGS of #Brazil2014 #WorldCup http://t.co/fwrru4zoiS	neutral
476703927136575488	@WayneRooney amazing !!!!	positive
480861308900745216	Awful defending there, but what a cross indeed. #WorldCup2014 #USAvsPOR	negative
477839571976462337	Seriously, OWN GOAL should be named after ESCOBAR. The guy can't just be killed like that with no remembrance/memorial #WorldCup	negative
478210317856817152	@WayneRooney You Did ur Best n Tht Matters ur still my favorite Player Go England	positive
477933256726552576	Big game this! Let's Go England!!!! #WorldCup2014	positive
478684579323478016	That was coming for Ghana. Well deserved. Good finish from Ayew. Come on USA hold on for a point now !! #worldcup #GHAvUSA	positive
476717984967569408	Who have you drawn in the #2014WorldCup office sweepstake? Who will be your adopted nation? #sweepstakes #FifaWorldCup #Brazil2014 #1daytogo	neutral
481180365969969153	"#worldcup
Brasil Vs Cameroon. End Of The 1st Half. So Much Drama Shown By Both Teams. #Meymar Scored Two Gaols.... http://t.co/DM4lO3d5Pw"	neutral
479712501278728192	Has a manager ever had a heart attack and died while celebrating a goal? #WorldCup2014 #football	negative
477181230467670016	Highlights of Brazil's #WorldCup  according to the Simpsons http://t.co/OmpoGTE0HX	neutral
477061533013647360	How to Watch the 2014 World Cup http://t.co/BuH0uTMh4G #WorldCup #cyprus #2014	neutral
477536475303936000	Too many offsides today. First #MEXCAM and now #ESPNED #WorldCup	negative
477030644875534336	"#worldcup 
friends of crotia"	positive
480029973680779264	"+ Nigeria ""@piersmorgan: Just come home, England. It's over. The false hope is making everything infinitely worse. #WorldCup2014"""	negative
477537167217283073	What a goal by RVP!!! #Beautiful #NetherlandsVsSpain #WorldCup2014	positive
477444443117613057	@WayneRooney  WAYNE I ADHORE  &amp; APPRICIATE YOU FOR YOUR EFFORTS IN SOCCER..............	positive
477904160369958912	Flag is up, sing it loud and proud for England and St. George! Come on boys! #WorldCup2014 http://t.co/7O3r5w7jg4	positive
478036713319563264	Yes!! Côte d'Ivoire clinched a come from behind 2-1 victory over Japan#worldcup2014.	positive
480095503368331264	@LukeShaw3 get back and concentrate on @SouthamptonFC	negative
477133939958501377	#WORLDCUP IS HERE. Brazil Croatia starts at 1:00PM. See you for lunch! http://t.co/7uxEyySd18	positive
477384560410243072	Police and World Cup protesters clash in Brazil - Pocono Record http://t.co/4ysENGuiRj #Brazil2014 #WorldCup #brazil	negative
476076616054222848	I'm ready for the World Cup #Brazil2014 http://t.co/kvE20m5N7C	neutral
477447326634876928	Cameroon vs Mexico at 6pm. The EWN #WorldCup portal has all the info about the #WorldCup2014 http://t.co/uhIyyByOMU http://t.co/FYM7jplBeG	neutral
477182388553138176	Uh Brazil, your goal post is on the other side #epicfail #WorldCup2014 #scoreforcroatia	negative
477109343629086720	@cesc4official fuck you man just shut the fukc up bro	negative
480859310592110594	Americans are gonna take MLS more seriously after this #WorldCup2014	positive
476458063252434944	48 hours left. #WorldCup2014	neutral
477504127774113793	Chicharito!!! I love cheering on my United players in the World Cup. #GoChichaGo #MEXvCMR #WorldCup2014	positive
477181595883798528	The 2014 #WorldCup (of social data) is here! What it means for marketers: http://t.co/JzRVcAeK70 via @cmhowden	neutral
477111500629241857	@tylerlong5 @guardian_sport you forgot to use the #WorldCup hashtag.	neutral
480182354929938433	Not exactly a soccer/football fan, but I do feel sorry for England. #WorldCup http://t.co/na4zY7rTih http://t.co/PbG5VqOYbq	negative
478924998996815873	Excited for the Brazil Vs Mexico game today! My boy Dante holding it down for Brazil! Got love for La raza as well! #worldcup	positive
476714237977702400	@mashable: The 2014 #WorldCup is more connected than ever. Here's how to watch all 64 games: http://t.co/EAYF04NKwa http://t.co/nG2Snztdtd	neutral
477180738748420096	Was confused when I thought I accidentally flipped it from #WorldCup to #Tombstone. #CroatiaDocHolliday @ValEKilmer http://t.co/5HQT7yTkAd	negative
477552992481058817	Its being a long time they got beaten. too confident. #SPAvsNED #WorldCup	negative
476413777294807040	Watch the opening game for #WorldCup at #BrownsLonsdale or #BrownsLynnValley and get a #SocialLager and #HollywoodBurger for $10!	positive
477158085384241152	"So excited 4 #WorldCup &amp; #BRAvsCRO I could poop my pants. And by ""could"" I mean ""just did."" Kidding! Not wearing pants. #StillPoopedThough"	positive
477182409478119424	Wow! Not the team I thought would score the first goal of #WorldCup2014 #Croatia #BRAvsCRO	positive
480418648977571842	@mertesacker congrats 4 reachin ur 100cap wit #germany. Keep ur self fit coz we need next season.	positive
477240450563440640	Team Brazil: Beside today's victory, @AdrianaLima has another reason to celebrate: she turned 33 today. #WorldCup http://t.co/IaDS65WxUu	neutral
477554804395606018	"Just unbelievable finish  .....
5-1 to Netherlands ....what a game ! #WorldCup2014 #ESPvsNED"	positive
481498297799303168	Misery for the #Azzurri. Don't forget to take Chiellini's shoulder blade with you. Ciao! #WorldCup2014.	negative
477186742387494912	Owwww it's heating up now!! 1-1! Let's gooo #WorldCup2014 ⚽️	positive
477531582635712513	As a United fan im eager to see how Van Gaal likes his football played #WorldCup #WorldCup2014 #bbcfootball	positive
476718319878557697	Going to try and watch every soccer match lol #worldcup #2014 #goal	neutral
477181217423368193	I really need to now the yard but the #USOpen AND #WorldCup2014 is on tv...	neutral
478261606091354112	Glad #Palacios has for sent off...deserves it for his theatrical performance earlier! #FranceVsHonduras #WorldCup	negative
480156889968566272	England are so crap.They made me want to cry yesterday #WorldCup2014 Maybe they'll win again one day in the year 3000	negative
477181680378466304	FUCK #WorldCup2014	negative
479003692490706944	That was the most intense game I've seen omg Ahh GOOD GAME MEXICO! I can breathe now that the game is over! #MexicoVsBrasil #WorldCup2014	positive
478741007782379520	Pepe is also on that Metta World Peace level of crazy; how you gonna headbutt someone and think you'll get away with it? #WorldCup #GERvsPOR	negative
478380393947598849	#FIFA McGowan: Australia showed we can play: Defender Ryan McGowan speaks to FIFA about Ivan Franjic... http://t.co/5z4pNegekr #WorldCup	positive
477942442222579713	(ง'0')ง gooooaaalll !!! Marchisio scored from long distance. What a rocket. #ita #WorldCup	positive
478255539626209280	@AKoleWorld We can't have you in the locker room, but consider yourself a key part of the team. http://t.co/dW9CLCnAXo	negative
477194791546286080	Tweeting about any other thing other than #worldcup2014 is a clear sign of misplaced priorities http://t.co/aCvSr5Oy5L	negative
477043938915008513	It's the only thing that can cheer me up right now. Can't wait for it to start! #WorldCup	neutral
478732592850939906	Good day for USA! We beat Ghana 2-1 in the #WorldCup. Red Sox beat the Twins 1-0. Obama sends troops to Iraq? http://t.co/rODUlqZKO8 Bad day	positive
478299348095074304	Game on ARG vs BIH. Disastrous start for #WorldCup2014  newbie with own goal	negative
477212557191573506	What a bloke, Marcelo Vieira giving #Croatia a chance this morning with that own goal. #WorldCup2014	negative
480100582829465600	Crazy trick shot #worldcup https://t.co/R1q5tAw5fx	positive
477842103234727936	"Even the google doodle is annoying me.
#WorldCup #FeckOff"	negative
477190701730394112	Neymar is happening twitter #WorldCup #BrazilvsCroatia	neutral
476593524410814464	One more day to go..!! #FIFA #WorldCup #Brasil http://t.co/E7K2juTYrx	positive
478260992309084160	Is it just me or is this game being played dirty?! #FranceVsHonduras #WorldCup2014 #GOHONDURAS I've got a foot massage riding on you!	negative
477207408952225792	Brazil to win the World Cup. It's obviously been decreed. #WorldCup2014	positive
476195030218985472	Just 2 days 16 hours and 9 minutes⚽️ #Brazil2014 #WorldCup2014 http://t.co/Zu2eZZQn36	neutral
477493827935027202	mexico should have really be leadin by now soo many chances and 2 wrongly disallowed goals #WorldCup2014 #CafeRio #FryFutbol	negative
478385673414520832	@MattGarrahan @espn love him! He's the Tara Lipinsky of this #WorldCup2014 !	positive
480035706073399296	The price Italy pay for Pirlo's imagination up front is weakness at the back #WorldCup2014	negative
477561783935574018	The world cup match between Spain &amp; Holland was postponed,the match you just saw was a charity match for the less privileged #WorldCup2014	negative
477203143886139392	C'mon now Croatia 2-2 #BrazilvsCroatia #WorldCup2014 #30/1	positive
477154802846019584	And the world cup begins! #WorldCup2014 #Brazil2014 #BrazilvsCroatia	positive
476604327902330881	Japan #WorldCup2014 Away Shirt. #FansConnect  http://t.co/sYACb9r21k	neutral
479713441809063936	"Delta Apologizes For #Ghana Giraffe Gaffe On Twitter - The Tweet from Delta... http://t.co/IB8k9CR9fK
 #DeltaAirLines #WestAfrican #WorldCup"	positive
477214965598658560	The Dark Side of #WorldCup2014 - http://t.co/sHY7vDAlJQ via @YouTube	negative
477554570797670402	I kinda feel bad for Casillas #WorldCup #Spain	negative
477109283037773824	We are ready for tonight! #WorldCup2014 #cocacola #football #fun #passion #love http://t.co/ls7ksx9I3q	neutral
477549141417930753	What an absolute shocker by Casillas. NL 4 - 1 ESP #WorldCup	positive
477501235982258177	Cameroon are stronger beginning of the second half winning the midfield battle  #MEXvsCMR #WorldCup2014 #WorldCup #supersportfootball	positive
480561189030621184	@Cristiano I'm sorry Rolando but USA HAS TO WIN!!!!	negative
477190395038683137	@Louis_Tomlinson #WorldCup2014 today . #Neymar you got this come on!!!	positive
477181860720955393	Oh... Well that wasn't meant to happen #football #worldcup	negative
478082268024422400	USA rooting against USA. Sounds about right. #worldcup #usa  https://t.co/hTpxtFqvB5	negative
477157584399384576	I hate this song already. #WorldCup	negative
477190798065553408	"""@ShowbizG: @Jonilar is NP:  @hectagh  ft @STAYJAYGH - Gbadu 
on @AfrobeatStream &gt; #AfroConnectThursday #WorldCup"""	neutral
477180020536782848	.@Twitter just made it way too easy to pimp out my account for the #WorldCup.	positive
477501317272051712	Finally Mexico score @bomanirani #WorldCup	positive
477059840020578304	Phone On Silent! Lights Switched Off! Volume 100! Let The World Cup Begin! #WorldCup2014 #POR #Beer #Win	positive
478249985712992256	@MatttyLightt Real men and women wear red, white and blue. http://t.co/IrkKCHuQHB	neutral
477186663949795328	Goooooal!! Neymar finally delivers!!! #BrazilvsCroatia #WorldCup2014 #WorldCup	positive
477230239878111232	#Brazil takes more dives than they do shots on goal. Unreal. #fifa #WorldCup	negative
477465326121021440	@jphalange We are rooting for everyone #WorldCup!	positive
477208047350054912	"Brazil:3
Croatia:1
#WorldCup #WC2014 #BRAvsCRO #WorldCup2014 #"	neutral
477181746761711616	Oh my!!!!! #WorldCup2014	neutral
477181735139299328	Goooooooaaaaaaalllll #Croatia #Brazil2014	positive
477505423491096576	Everyone seems glad to have #WorldCup2014. I'm glad that my 55 gallon domicile has four walls of glass.	positive
478311635145465856	let's go Argentina!! 1-0 at the half #WorldCup2014	positive
477537181402415104	What an amazing goal by @Persie_Official !! Great header but amazing pass! #ESPNED #WorldCup2014	positive
476069578230210562	Who's going to win the battle for advertising spend around the #WorldCup? Apparently #socialmedia http://t.co/UzsMmzkh7w via @guardian	neutral
477110036427067394	Sad that @ESPN is not airing the #WorldCup opening ceremony at 2 pm. You can stream here if you have cable/internet http://t.co/6sgemJEPFJ	negative
481001785008873472	Forget about #mercuryretrograde #WorldCup soccer has half the world up and other half ready to revolt if they don't win. #USA	positive
478685364631400448	Ooooohh yeaaahhh! #WorldCup	positive
477945713993601024	This game right here? Wow. #WorldCup	positive
476189899180498945	Football fans rate #mobile &amp; #social :@FIFAWorldCup unveils second-screen #digital push http://t.co/Zyla8UF4PX #WorldCup	negative
480422772485926912	@esmuellert_ just call me and told that he do over 3 goals today against Ghana #Germany #Müller #ylemmfutis #yle #yolo	positive
480555914320437248	PHOTO: Frightening image captures impact of blow to head suffered by Pereira vs. England http://t.co/vcnIa6qJxx via @theScore #WorldCup	negative
477943123092701184	I was outside and I thought Spennymoor was having a earthquake ... Oh no, the whole town just screamed for England #worldcup	positive
476823354356531200	Gospel-Jazz UK group 'Vade' tributes to the England Squad https://t.co/QgbO1UewiS  #WorldCup #WorldCup2014Brazil #England @FrankLampardUK	neutral
481177630016675840	Listen idiots of Cameroon, if all you can do is attack @neymarjr then STFU and get out of the damn field. #WorldCup2014 #BRAvsCAM	negative
477501346271076354	Gooooooooaaaalllll! #MexicoVsCameroon #WorldCup2014	positive
481176374581788672	Yeah, this Uzbekistan referee is struggggggggling. The players are outright defiant and challenging him to give cards. #WorldCup	negative
477554147026554880	Well done Holland a bit of sweet revenge after 2010 humiliating the Spanish #2014WC #WorldCup	positive
478592449133445120	Wooooooooow!! This is officially embarrassing for Portugal. #GermanyVsPortugal #WorldCup2014	negative
481497968990621697	@england   s he joking???!!!!!!	negative
480523235399045120	@j_brooks25 Any dreams lately about you scoring in #USAvPOR game? :-)	positive
476492509066297344	Ecuador in the works sweep stake - well that will keep me going for a while....although nice shade of yellow! #WorldCup	positive
478823678244057088	All the Luck to Algeria tonight #WorldCup2014 !!	positive
477530163270266883	DeJong crunched his man, but that Busquets performance on Wesley's tackle was Oscar worthy #Brazil590 #WorldCup	negative
478687212805324800	Ghana please make this happen for Africa... Last few minutes, try and fight it off #WorldCup2014	positive
477918045176741888	Impressed by Costa Rica. Dark horse of the tournament? #WorldCup2014	positive
477201163201564672	Ref's had a mare. Very soft penalty. #BrazilvsCroatia #WorldCup	negative
477208284877713408	There we go brazil #WorldCup	positive
477503275499917313	6 hours of soccer action today. Sounds like a wonderful way to spend my day. #WorldCup2014	positive
479919972903575552	@WayneRooney had a blinding game last night ! Steven Gerard on the other hand well would he still be on the pitch if he was captan! No	negative
477478960624697346	Game time! #VamosMexico #MEX #WorldCup2014	neutral
477549148313763840	SLAYYY! Haha this is so awesome! go holland! #WorldCup	positive
477535799656067072	Found @JimBreuer's #doppelgänger here at the #SpainVsNetherlands #WorldCup2014 match in the form of the ref. I prefer Jim over this clown.	neutral
477835954217320448	#worldcup @ Master Room One City Skypark http://t.co/cADfP0YNG2	positive
477917535040704514	You just get the feeling that this World Cup really won't go to plan. So exciting so far #brazilnuts #worldcup	positive
480860803307143168	+5min?!?!? Did someone take a nap on the field and I missed it. #USAvsPOR #WorldCup #fb	neutral
478718819771645953	What an intense game that was! Unlucky Ghana, you played wicked! #GhanaVsUSA #WorldCup2014	negative
477356857204277248	Who can tell us which teams these flags represent? #WorldCup2014 #football #pune #footballfever http://t.co/RLnUVvIWLQ	neutral
477448698335866880	In the last #WorldCup , about 400 people unfollowed me on Twitter - I anticipate similar levels this time #ThatsLifeBaby	negative
477914875491287040	Little bit of Le Mans #LM24 to watch before the #EnglandvsItaly #WorldCup match	positive
480857957597335552	@clint_dempsey DEMPSEYYYYYY!!!!!!! He bleeds red white and blue!!!!	neutral
477178818566709248	In honor of #WorldCup starting today in #Brazil... Vin can't wait for Fast&amp;Furious matches #worldcup2014 http://t.co/a96iO8ueua	positive
477553611694555136	Van Gaal a genius coach legend at raising unknown great team players! #worldcup	positive
478261714475958272	CLEAR PEN!! PLACIOS IS SUCH A DIRTY PLAYER! DISGRACEFUL! #FRA #WorldCup2014	negative
477104741198340096	I wonder how the @Arsenal fans feel about seeing this. #CFC #AFC #WorldCup2014 http://t.co/gNKUD9UdR1	neutral
477214013558751233	So Croatia have discovered first-hand just how easy it is to get robbed in Brazil #WorldCup	negative
477178780625035266	Omg I can't believe it's here the #WorldCup2014 #sohype #messi #LetsGoArgentina	positive
477154299420880896	I feel like I'm watching a third-world budget remake of Lord of the Rings? #WorldCup2014	neutral
477962909704654848	Typically another disappointment for England. #WorldCup2014 ⚽️	negative
479008915007766529	"Russia Vs South Korea. That Awkward moment the Koreans do a full team substitution during halftime coz they all look the same
#WorldCup2014"	neutral
478752226937421824	Brazil is aiming for an unprecedented sixth #WorldCup title on its home turf: http://t.co/3NhZ9OY89G	positive
477492770425143296	Peralta a get in spaces and a create all sort of trouble #WorldCup #WorldCup2014 #MEXvsCAM	positive
477537319571193857	That was perfect in everyway! #WorldCup	positive
477500975520153600	Now I know why this referees aren't scared of players anymore,they got a back_up #whitespray via #WorldCup2014	negative
477158136915046400	These girls of #openingceremony of #WorldCup2014 are making us viewers desperate...Those girls from #Brazil are definitely Hot!!!	negative
477179437469818880	AAAaaaand BBC online cuts off my commentary. Now what am I supposed to do, work? #WorldCup	negative
477553104926154753	What a brilliant game football is !! #WorldCup2014	positive
477199784093446144	Listenin to Andy Townsend makes Niall Quinns commentary sound like an AC/DC concert. Him &amp; Adrian Childs are the vuvuzelas of this #WorldCup	neutral
477153924609478656	Memories of Brazil #WorldCup http://t.co/YEToRO8hbW	neutral
478308576222793728	Bosnia should continue to play how they have and exploit Argentina on the counter attack with a higher tempo - #WorldCup #ARGvsBIH	neutral
477252977481117696	So excited that the World Cup is finally here!!! #WorldCup2014	positive
479349683299442689	So unless you can sub your whole team out at halftime (which you cannot), thats all she wrote #ESP #WorldCup	negative
476099363765112833	Ol' Eugene just arrived in Rio de Burrito, Brazil to cover the World Cup for @ArmourUpDallas ! Stay tuned kids! #WorldCup2014 #Murica	positive
477484818985283584	First corner of the match and it goes to Cameroon #MEXCMR #worldcup	neutral
479707010238513153	"""England haven't quite found the pitch..."" 

I... Errr... What? #WorldCup"	negative
476093868518019072	1200 miles later, four guys and a dog complete their walk to #Brazil for the #WorldCup - http://t.co/LJmg0uRL5K http://t.co/engNkvO29i	neutral
480434008812429316	Never Underestimate your opponent. Germany u gon learn today #WorldCup #GhanavsGermany	positive
477493950589046784	I usually don't hate on referees, but after making 2 bad offside calls this is no longer fair. Please learn the rules. #WorldCup	negative
477153441752809473	Time for the #WorldCup where is the alcohol!!	positive
478253828584648704	Pogba looks so sharp! Damn I can't believe we let him go. He's amongst the Ones that got away I think! #WorldCup2014 #United	negative
477132352892993536	Just hours ahead of 1st game, demonstrators and journalists injured in Sao Paolo in police crackdown on protest. #WorldCup	negative
479924934446444544	@TelegraphNews I thought he'd retired just before kick off last night? #england #worldcup #Gerrard	negative
479030376581853184	@BelRedDevils i'd say even more, we have one big family, what the hell, we have one big nation!!! :D	positive
477580878416056320	Goooaaaal! #worldcup #cmonaussie	positive
480122790402867200	Tremendous result for #LosTicos. I'll bet everyone at @ugacostarica is going a little crazy today. #WorldCup	positive
477122744950071296	Since it's the World Cup. Drinking beer at 10:00am on a Friday is fine right?! #WorldCup2014 #WorldCup @miseleccionmx http://t.co/xEhDeLnr4I	neutral
477945929086304257	2 goals, plenty of shots, header save... Quality 1st half. #ENG #ITA #WorldCup	positive
477356873679515649	#worldcup2014#worldcupofficecraze confused boy with 3 noona..this ain't #BPL. . http://t.co/Qi5v8HzlXs	negative
480861534860902400	Had it. Ugh. #USMNT #WorldCup	negative
478313400431566848	Nice save! #BOS #WorldCup	positive
477184071328485376	Go Brazil #WorldCup #WorldCup2014 #Brazil	neutral
477239113943236608	I married into a Brazilian family, so you know who I'm rooting for... #WorldCup2014 #Brazil	neutral
477501377904930816	About time there's a goal in this game! Could this be the flood gates!? ⚽ #MEXCAM #WorldCup2014	positive
477582230857211904	@Brandy_Brewer Yep, same here Heyman's Diva ! Oh well still great games today. #WorldCup2014	positive
477529317103001601	And the crowd goes wild! #SpainVsNetherlands #WorldCup2014 http://t.co/fOPkidFNJs http://t.co/ihTwC5aGad	neutral
478744543668346880	@HartThe I'm in! Plus, the Usa won their match so there has to be a party somewhere nearby! #WorldCup2014	positive
477153721739001856	Whose watching the open ceremony? Which team is everyone going for? #WorldCup2014	neutral
481499556111470594	Enjoy another spell on the sidelines again Suarez ya scumbag!! #worldcup http://t.co/e7af20w9ou	negative
477163615838289920	Hello #WorldCup2014, welcome..come in. Make yourself at home :)	positive
478310280833667072	Excellent performance by @realmadrid striker @Benzema for @FFF tonight! #WorldCup @FIFAWorldCupTM @fifaworldcup_es http://t.co/ZzYbsTm1kk	positive
477531654076891136	Espania warming up to defend their Tittile...all the best to Espania #WorldCup	negative
477155360231686144	If you are after a spot of pre World Cup reading on the real dark horses, look no further: http://t.co/wNCHKNAySU #WorldCup #workdcup2014	neutral
478605532723695616	#Germany ... Just wow... Excellence in soccer..! #WorldCup2014 #germanyforworldcup2014	positive
477016825440796672	A unique glimpse into what the world wants to know during the tournament #brazil2014 http://t.co/hNpCmDgzkD	neutral
477485888545361922	Vamos México!!!! Lets go keep this up, get it in the net!! #FifaWorldCup #WorldCup2014 #MexicoCreoEnTri	positive
477537933000310784	"""@Illuminati_Stop: THIS IS WHY SPAIN IS WINNING IN THE REMATCH WITH THE NETHERLANDS. #WorldCup2014 http://t.co/IwhnTKLxEK"" that's lame"	negative
477182183745286144	@TomTheWanted own goal though #worldcup2014	negative
480151063237234688	#worldcup fuck all in the page	negative
